"id","stream_name","habitat_value","map_link","image_view_url","pscis_status","barrier_status","barriers_bt_dnstr","bt_network_km","bt_stream_km","bt_lakereservoir_ha","bt_wetland_ha","bt_slopeclass03_waterbodies_km","bt_slopeclass03_km","bt_slopeclass05_km","bt_slopeclass08_km","bt_slopeclass15_km","bt_spawning_km","bt_rearing_km","bt_spawning_belowupstrbarriers_km","bt_rearing_belowupstrbarriers_km","utm_easting","utm_northing","gradient_gis","road_name","outlet_drop","channel_width","assessment_comment","geometry"
"1003701558","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","185.1","165.25","0","0","18.9","34.59","31.53","36.02","53.63","20.02","40.99","0.6","0.61","513139","6067042","0.0097","","","","","[object Object]"
"1003701560","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.16","3.01","0","0","0.15","1.14","0.49","0.58","0.8","0","1.06","0","0.58","550041","6037494","0.0253","","","","","[object Object]"
"1003701616","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","20.76","19.93","0","0","0.33","4.84","5.82","4.4","4.88","3.15","3.72","1.19","1.2","486689","6057602","0.0259","","","","","[object Object]"
"1003701622","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.69","12.97","0","0","2.72","4.22","3.63","2.48","2.64","0.46","1.81","0.46","1.81","484765","6061184","0.0117","","","","","[object Object]"
"1003701656","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","17.02","13.18","0","0","3.75","5.79","3.47","2.54","1.34","0.69","1.85","0.69","1.18","495164","6060786","0.017","","","","","[object Object]"
"1003701716","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.57","22.05","0","0","3.45","10.81","5.89","3.51","1.81","1.5","4.41","0.25","0.24","495478","6051321","0.0087","","","","","[object Object]"
"1003701725","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","42.46","34.32","0","0","7.84","9.35","6.29","6.65","11.31","7.52","12.97","0.26","0.26","514835","6062231","0.0073","","","","","[object Object]"
"1003701783","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","65.52","57.11","0","0","7.89","21.53","15.8","10.14","10.23","16.77","24.69","2.76","2.9","526482","6030517","0","","","","","[object Object]"
"1003701796","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","21.12","19.5","0","0","1.44","2.92","2.75","5.27","7.83","2.71","3.57","2.66","2.91","516878","6062719","0.0468","","","","","[object Object]"
"1003701798","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.57","4.42","0","0","2.15","1.35","0.68","0.78","1.61","0","2.61","0","2.61","517023","6061889","0.0677","","","","","[object Object]"
"1003701847","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","100.56","81.65","0","0","19.49","27.22","19","16.22","17.96","13.62","28.56","0.03","0.03","514806","6059929","0.0049","","","","","[object Object]"
"1003701861","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.07","17.58","0","0","0.49","6.79","3.04","4.24","3.51","1.88","4.03","1.05","1.04","519798","6049834","0.0321","","","","","[object Object]"
"1003701875","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.87","3.05","0","0","0.82","0.11","0.17","1.15","1.62","0","1.59","0","0.07","533485","6041144","0.0375","","","","","[object Object]"
"1003701876","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","175.95","132.97","0","0","37.6","15.24","28.86","34.78","52.56","18.06","59.78","0.11","0.11","534742","6043324","0.0096","","","","","[object Object]"
"1003701877","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","177.44","134.46","0","0","37.6","16.73","28.86","34.78","52.56","19.55","61.27","1.49","1.49","533788","6043313","0.0039","","","","","[object Object]"
"1003701910","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.68","7.07","0","0","1.34","0.77","1.75","2.95","1.87","0.26","1.52","0","0","546891","6037139","0.022","","","","","[object Object]"
"1003701916","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.66","4.66","0","0","0.91","1.82","1.24","1.48","0.23","0.55","1.25","0.55","1","511227","6030537","0.049","","","","","[object Object]"
"1003701918","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.58","11.12","0","0","2.13","6.65","2.27","2.3","0.23","2.94","3.91","0.27","0.28","512209","6032471","0.0437","","","","","[object Object]"
"1003701923","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","32.99","27.38","0","0","5.43","3.99","9.27","8.4","5.81","2.41","6.25","1.96","2.13","517842","6034271","0.0154","","","","","[object Object]"
"1003701948","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","29.21","28.16","0","0","0.86","4.03","3.44","3.37","14.65","4.06","5.31","0.48","0.49","509650","6074535","0.0408","","","","","[object Object]"
"1003701962","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.08","7.36","0","0","1.72","7.32","0.04","0","0","0.91","3.56","0.91","1.15","520507","6011875","0.0315","","","","","[object Object]"
"1003701964","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.41","3.01","0","0","0.39","3.01","0","0","0","0","2.01","0","0.72","520325","6011013","0","","","","","[object Object]"
"1003701994","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","174.41","143.37","0","0","32.96","46.34","28.42","26.5","35.43","36.08","58.52","0.04","0.04","526100","6026317","0","","","","","[object Object]"
"1003701996","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.9","9.69","0","0","2.21","4.18","2.69","2.54","0.28","2.79","4.96","0.58","0.58","528443","6022770","0.0237","","","","","[object Object]"
"1003701997","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.13","9.93","0","0","2.21","4.42","2.69","2.54","0.28","3.03","5.2","0.04","0.04","528368","6022984","0.0092","","","","","[object Object]"
"1003701998","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.31","9.1","0","0","2.21","3.59","2.69","2.54","0.28","2.21","4.38","2.21","4.38","528646","6022283","0.0272","","","","","[object Object]"
"1003701999","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.09","9.89","0","0","2.21","4.38","2.69","2.54","0.28","2.99","5.16","0.05","0.05","528396","6022958","0.0092","","","","","[object Object]"
"1003702000","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.04","9.83","0","0","2.21","4.32","2.69","2.54","0.28","2.94","5.11","0.15","0.15","528423","6022913","0.0116","","","","","[object Object]"
"1003702015","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.18","9.97","0","0","2.21","4.46","2.69","2.54","0.28","3.07","5.24","0.04","0.04","528326","6022992","0.0069","","","","","[object Object]"
"1003702021","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.94","3.27","0","0","3.67","2.53","0.19","0","0.54","0.36","1.82","0.36","1.82","529216","6019068","0.0128","","","","","[object Object]"
"1003702030","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","176.46","144.78","0","0","33.6","47.5","28.42","26.76","35.43","36.51","59.58","0.43","1.06","525197","6026303","0.008","","","","","[object Object]"
"1003702032","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.29","6.48","0","0","2.74","2.53","2.89","0.57","0.55","1.15","2.45","1.15","2.45","519335","6020246","0.0343","","","","","[object Object]"
"1003702033","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","174.37","143.33","0","0","32.96","46.31","28.42","26.5","35.43","36.04","58.48","4.28","8.84","526132","6026339","0","","","","","[object Object]"
"1003702043","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.68","2.39","0","0","2.27","2.37","0.05","0","0","0.43","1.13","0.43","1.13","522583","6013509","0.0033","","","","","[object Object]"
"1003702044","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.86","1.44","0","0","2.15","1.3","0.1","0.04","0","1.4","3.86","0.56","0.55","524197","6015345","0","","","","","[object Object]"
"1003702052","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","61.56","52.95","0","0","8.46","6.88","7.4","11.19","25.55","5.79","11.87","2.03","3.99","524567","6068749","0.0251","","","","","[object Object]"
"1003702056","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","26.25","25.4","0","0","0.86","2.98","4.23","2.18","15.15","2.41","4.6","2.41","4.6","523637","6070907","0.0169","","","","","[object Object]"
"1003702072","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","92.96","77.36","0","0","14.95","22.93","16.95","20.49","15.91","7.44","16.25","0.48","3.78","489710","6052014","0","","","","","[object Object]"
"1003702075","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.36","3.83","0","0","2.53","2.71","0.25","0.09","0.78","2.96","5.49","0.74","2.64","522180","6020105","0","","","","","[object Object]"
"1003702076","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.04","13.65","0","0","4.32","7.4","3.4","1.31","1.59","3.39","5.42","0.49","0.49","521416","6018923","0.0318","","","","","[object Object]"
"1003702077","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","26.65","20.31","0","0","6.09","4.39","4.78","8.24","3.02","1.9","6","1.9","6","517309","6018008","0.0314","","","","","[object Object]"
"1003702078","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.56","2.73","0","0","1.75","2.73","0.08","0","0","0.42","1.52","0.03","0.03","522731","6018669","0.0175","","","","","[object Object]"
"1003702090","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.4","12.62","0","0","0.66","1.03","5.13","1","4.56","2.37","3.68","2.37","3.68","549048","6042189","0.0304","","","","","[object Object]"
"1003702091","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.47","13.22","0","0","0.25","3.49","4.52","1.72","3.49","2.04","4.27","2.04","3.65","525430","6040190","0.0692","","","","","[object Object]"
"1003702092","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.32","13.32","0","0","0","0.01","8.86","3.17","1.27","0.57","1.03","0.52","0.71","529456","6042564","0.0583","","","","","[object Object]"
"1003702139","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.83","15.56","0","0","0.27","4.14","5.35","4.46","1.52","5.54","5.6","2.29","2.3","510105","6031245","0.0368","","","","","[object Object]"
"1003702153","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.72","8.72","0","0","0","0","2.1","2.54","2.84","1.95","1.95","1.95","1.95","533674","6024706","0.0539","","","","","[object Object]"
"1003702154","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","17.76","16.43","0","0","1.3","2.76","5.86","4.18","3.1","3.29","6.44","1.72","1.76","535588","6025157","0.0317","","","","","[object Object]"
"1003702157","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.02","4.83","0","0","1.95","1.35","2.76","0.18","0.54","0.09","1.8","0.09","0.66","525518","6023525","0.0203","","","","","[object Object]"
"1003702162","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.36","12.99","0","0","2.03","1.4","6.27","3.18","1.73","4.8","5.39","2.71","2.9","537458","6024487","0.0242","","","","","[object Object]"
"1003702174","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.34","10.49","0","0","2.15","0.64","0.82","0.36","6.96","0.32","2.12","0.32","2.12","537365","6022664","0.0132","","","","","[object Object]"
"1003702175","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","89.54","75.1","0","0","16.57","17.44","15.74","12.73","25.25","15.67","26.23","6.83","11.22","533780","6024456","0.0118","","","","","[object Object]"
"1003702182","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","59.12","44.49","0","0","14.35","8.45","7.12","11.49","16.02","3.1","9.31","0.75","1.03","493167","6064601","0.0029","","","","","[object Object]"
"1003702191","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.97","9.58","0","0","4.32","3.78","3.12","1.15","1.59","2.4","4.26","0.93","1.49","520570","6019408","0","","","","","[object Object]"
"1003702198","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","22.17","20.01","0","0","2.04","6.05","5.91","4.46","3.55","3.57","5.57","0.94","0.94","490567","6062088","0.011","","","","","[object Object]"
"1003702201","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.47","10.94","0","0","0.48","1.92","2.75","5.61","0.71","0.18","1.65","0.18","1.65","505927","6024895","0.0021","","","","","[object Object]"
"1003702217","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.75","8.21","0","0","0.55","7.23","0.73","0","0.25","1.23","1.23","0.05","0.05","512119","6037561","0.0117","","","","","[object Object]"
"1003702218","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.71","8.16","0","0","0.55","7.18","0.73","0","0.25","1.18","1.18","0.09","0.09","512164","6037564","0.0056","","","","","[object Object]"
"1003702228","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","93.65","84.07","0","0","9.03","26.4","19.98","17.18","21.12","21.12","31.2","0.3","1.86","525769","6034303","0.008","","","","","[object Object]"
"1003702248","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","83.25","68.77","0","0","14.08","9.81","10.5","15.11","31.6","6.75","16.4","0.48","3.57","523452","6065733","0","","","","","[object Object]"
"1003702256","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.93","21.93","0","0","3.68","5.49","5.26","7.94","3.37","2.23","5.77","2.23","4.82","493162","6063349","0.0199","","","","","[object Object]"
"1003702257","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","55.69","41.06","0","0","14.35","8.02","6.8","9.86","15.09","2.35","8.28","0.95","4.26","492980","6065536","0.0189","","","","","[object Object]"
"1003702267","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.99","6.14","0","0","0.78","5.05","0.3","0.35","0.38","0.41","1.25","0.41","1.25","509576","6022486","0.0176","","","","","[object Object]"
